原页码,菌株名称,JCM编号,BacDive链接,WGS_ID,WGS_状态,WGS_文件,16S_ID,16S_状态,16S_文件
1785,Psychrobacter fulvigenes JCM 15526,15526,https://bacdive.dsmz.de/strain/161602,N/A,N/A,,AB438959,成功,Psychrobacter fulvigenes JCM 15526_16S_AB438959.fasta
1785,Winogradskyella arenosi JCM 15527,15527,https://bacdive.dsmz.de/strain/133478,N/A,N/A,,AB438962,成功,Winogradskyella arenosi JCM 15527_16S_AB438962.fasta
1785,Secundilactobacillus kimchicus JCM 15530,15530,https://bacdive.dsmz.de/strain/133577,GCA_001433995,成功,Secundilactobacillus kimchicus JCM 15530_WGS_GCA_001433995.fasta,LC480811,成功,Secundilactobacillus kimchicus JCM 15530_16S_LC480811.fasta
1785,Pseudidiomarina donghaiensis JCM 15533,15533,https://bacdive.dsmz.de/strain/133467,GCA_003987405,成功,Pseudidiomarina donghaiensis JCM 15533_WGS_GCA_003987405.fasta,EU600204,成功,Pseudidiomarina donghaiensis JCM 15533_16S_EU600204.fasta
1785,Pseudidiomarina tainanensis JCM 15534,15534,https://bacdive.dsmz.de/strain/133466,GCA_900115255,成功,Pseudidiomarina tainanensis JCM 15534_WGS_GCA_900115255.fasta,EU600203,成功,Pseudidiomarina tainanensis JCM 15534_16S_EU600203.fasta
1785,Grosmannia yunnanensis JCM 15536,15536,N/A,N/A,N/A,,N/A,N/A,
1785,Aquimarina macrocephali JCM 15542,15542,https://bacdive.dsmz.de/strain/133597,N/A,N/A,,AB517144,成功,Aquimarina macrocephali JCM 15542_16S_AB517144.fasta
1785,Sunxiuqinia faeciviva JCM 15547,15547,https://bacdive.dsmz.de/strain/133886,N/A,N/A,,AB362263,成功,Sunxiuqinia faeciviva JCM 15547_16S_AB362263.fasta
1785,Geofilum rubicundum JCM 15548,15548,https://bacdive.dsmz.de/strain/133723,GCA_000974365,成功,Geofilum rubicundum JCM 15548_WGS_GCA_000974365.fasta,AB362265,成功,Geofilum rubicundum JCM 15548_16S_AB362265.fasta
1785,Bordetella hinzii JCM 15551,15551,https://bacdive.dsmz.de/strain/161604,N/A,N/A,,LC508799,成功,Bordetella hinzii JCM 15551_16S_LC508799.fasta
1785,Haloquadratum walsbyi JCM 15557,15557,https://bacdive.dsmz.de/strain/161605,N/A,N/A,,N/A,N/A,
1785,Amylibacter JCM 15560,15560,https://bacdive.dsmz.de/strain/161606,N/A,N/A,,AB436779,成功,Amylibacter JCM 15560_16S_AB436779.fasta
1785,Muricauda olearia JCM 15563,15563,https://bacdive.dsmz.de/strain/133485,GCA_009184425,成功,Muricauda olearia JCM 15563_WGS_GCA_009184425.fasta,EU888117,成功,Muricauda olearia JCM 15563_16S_EU888117.fasta
1785,Thermaerobacter JCM 15564,15564,https://bacdive.dsmz.de/strain/161607,N/A,N/A,,AB444428,成功,Thermaerobacter JCM 15564_16S_AB444428.fasta
1786,Sphaerulina myriadea JCM 15565,15565,N/A,N/A,N/A,,N/A,N/A,
1786,Marinifilum fragile JCM 15579,15579,https://bacdive.dsmz.de/strain/133508,GCA_001310955,成功,Marinifilum fragile JCM 15579_WGS_GCA_001310955.fasta,FJ394546,成功,Marinifilum fragile JCM 15579_16S_FJ394546.fasta
1786,Fretibacter rubidus JCM 15585,15585,https://bacdive.dsmz.de/strain/134058,N/A,N/A,,JQ965646,成功,Fretibacter rubidus JCM 15585_16S_JQ965646.fasta
1786,Tateyamaria JCM 15593,15593,https://bacdive.dsmz.de/strain/161608,N/A,N/A,,EU581701,成功,Tateyamaria JCM 15593_16S_EU581701.fasta
1786,Croceicoccus JCM 15594,15594,https://bacdive.dsmz.de/strain/161609,N/A,N/A,,EU581704,成功,Croceicoccus JCM 15594_16S_EU581704.fasta
1786,Acinetobacter JCM 15596,15596,https://bacdive.dsmz.de/strain/161610,N/A,N/A,,EU580737,成功,Acinetobacter JCM 15596_16S_EU580737.fasta
1786,Psychrobacter piscatorii JCM 15603,15603,https://bacdive.dsmz.de/strain/133525,N/A,N/A,,AB453700,成功,Psychrobacter piscatorii JCM 15603_16S_AB453700.fasta
1786,Colwellia asteriadis JCM 15608,15608,https://bacdive.dsmz.de/strain/133568,N/A,N/A,,EU599214,成功,Colwellia asteriadis JCM 15608_16S_EU599214.fasta
1786,Phycicoccus jejuensis JCM 15616,15616,https://bacdive.dsmz.de/strain/161611,GCA_000720925,成功,Phycicoccus jejuensis JCM 15616_WGS_GCA_000720925.fasta,AB530140,成功,Phycicoccus jejuensis JCM 15616_16S_AB530140.fasta
1786,Cobetia crustatorum JCM 15644,15644,https://bacdive.dsmz.de/strain/133504,GCA_000591415,成功,Cobetia crustatorum JCM 15644_WGS_GCA_000591415.fasta,EU909460,成功,Cobetia crustatorum JCM 15644_16S_EU909460.fasta
1786,Halomonas jeotgali JCM 15645,15645,https://bacdive.dsmz.de/strain/161613,GCA_000334215,成功,Halomonas jeotgali JCM 15645_WGS_GCA_000334215.fasta,EU909458,成功,Halomonas jeotgali JCM 15645_16S_EU909458.fasta
1786,Thermaerobacter composti JCM 15650,15650,https://bacdive.dsmz.de/strain/161614,GCA_001311965,成功,Thermaerobacter composti JCM 15650_WGS_GCA_001311965.fasta,AB454087,成功,Thermaerobacter composti JCM 15650_16S_AB454087.fasta
1786,Flavobacterium chungangense JCM 15651,15651,https://bacdive.dsmz.de/strain/133489,GCA_903819445,成功,Flavobacterium chungangense JCM 15651_WGS_GCA_903819445.fasta,EU924275,成功,Flavobacterium chungangense JCM 15651_16S_EU924275.fasta
1786,Knoellia remsis JCM 15662,15662,https://bacdive.dsmz.de/strain/134268,GCA_003002895,成功,Knoellia remsis JCM 15662_WGS_GCA_003002895.fasta,AB537173,成功,Knoellia remsis JCM 15662_16S_AB537173.fasta
1786,Achromobacter JCM 15663,15663,https://bacdive.dsmz.de/strain/161615,N/A,N/A,,EU912482,成功,Achromobacter JCM 15663_16S_EU912482.fasta
1786,Acinetobacter JCM 15664,15664,https://bacdive.dsmz.de/strain/161616,N/A,N/A,,EU912467,成功,Acinetobacter JCM 15664_16S_EU912467.fasta
1786,Acinetobacter JCM 15665,15665,https://bacdive.dsmz.de/strain/161617,N/A,N/A,,EU912468,成功,Acinetobacter JCM 15665_16S_EU912468.fasta
1786,Pandoraea JCM 15666,15666,https://bacdive.dsmz.de/strain/161618,N/A,N/A,,EU912484,成功,Pandoraea JCM 15666_16S_EU912484.fasta
1786,Pandoraea JCM 15667,15667,https://bacdive.dsmz.de/strain/161619,N/A,N/A,,EU912485,成功,Pandoraea JCM 15667_16S_EU912485.fasta
1786,Pandoraea JCM 15668,15668,https://bacdive.dsmz.de/strain/161620,N/A,N/A,,EU912486,成功,Pandoraea JCM 15668_16S_EU912486.fasta
1787,Leifsonia soli JCM 15680,15680,https://bacdive.dsmz.de/strain/161621,N/A,N/A,,EU912481,成功,Leifsonia soli JCM 15680_16S_EU912481.fasta
1787,Raffaelea quercivora JCM 15682,15682,N/A,N/A,N/A,,N/A,N/A,
1787,Raffaelea quercivora JCM 15683,15683,N/A,N/A,N/A,,N/A,N/A,
1787,Raffaelea quercivora JCM 15684,15684,N/A,N/A,N/A,,N/A,N/A,
1787,Raffaelea quercivora JCM 15685,15685,N/A,N/A,N/A,,N/A,N/A,
1787,Raffaelea quercivora JCM 15686,15686,N/A,N/A,N/A,,N/A,N/A,
1787,Arthroderma simii JCM 15689,15689,N/A,N/A,N/A,,N/A,N/A,
1787,Trichophyton mentagrophytes JCM 15690,15690,N/A,N/A,N/A,,N/A,N/A,
1787,Trichophyton mentagrophytes JCM 15691,15691,N/A,N/A,N/A,,N/A,N/A,
1787,Trichophyton mentagrophytes JCM 15692,15692,N/A,N/A,N/A,,N/A,N/A,
1787,Trichophyton mentagrophytes JCM 15693,15693,N/A,N/A,N/A,,N/A,N/A,
1787,Trichophyton mentagrophytes JCM 15694,15694,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15695,15695,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15696,15696,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15698,15698,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15699,15699,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15700,15700,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15701,15701,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15702,15702,N/A,N/A,N/A,,N/A,N/A,
1787,Coprinopsis cinerea JCM 15704,15704,N/A,N/A,N/A,,N/A,N/A,
1788,Coprinopsis cinerea JCM 15705,15705,N/A,N/A,N/A,,N/A,N/A,
1788,Coprinopsis cinerea JCM 15706,15706,N/A,N/A,N/A,,N/A,N/A,
1788,Bacillus JCM 15709,15709,https://bacdive.dsmz.de/strain/161622,N/A,N/A,,FJ185224,成功,Bacillus JCM 15709_16S_FJ185224.fasta
1788,Microvirga guangxiensis JCM 15710,15710,https://bacdive.dsmz.de/strain/133490,GCA_900102135,成功,Microvirga guangxiensis JCM 15710_WGS_GCA_900102135.fasta,EU727176,成功,Microvirga guangxiensis JCM 15710_16S_EU727176.fasta
1788,Penicillium brasilianum JCM 15717,15717,N/A,N/A,N/A,,N/A,N/A,
1788,Parabacteroides gordonii JCM 15725,15725,https://bacdive.dsmz.de/strain/161623,N/A,N/A,,AB470344,成功,Parabacteroides gordonii JCM 15725_16S_AB470344.fasta
1788,Parabacteroides gordonii JCM 15726,15726,https://bacdive.dsmz.de/strain/161624,N/A,N/A,,AB470345,成功,Parabacteroides gordonii JCM 15726_16S_AB470345.fasta
1788,Secundilactobacillus paracollinoides JCM 15728,15728,https://bacdive.dsmz.de/strain/161625,N/A,N/A,,LC311085,成功,Secundilactobacillus paracollinoides JCM 15728_16S_LC311085.fasta
1788,Secundilactobacillus paracollinoides JCM 15729,15729,https://bacdive.dsmz.de/strain/161626,N/A,N/A,,AB473626,成功,Secundilactobacillus paracollinoides JCM 15729_16S_AB473626.fasta
1788,Secundilactobacillus paracollinoides JCM 15730,15730,https://bacdive.dsmz.de/strain/161627,N/A,N/A,,AB473627,成功,Secundilactobacillus paracollinoides JCM 15730_16S_AB473627.fasta
1788,Secundilactobacillus paracollinoides JCM 15731,15731,https://bacdive.dsmz.de/strain/161628,N/A,N/A,,AB473628,成功,Secundilactobacillus paracollinoides JCM 15731_16S_AB473628.fasta
1788,Marinomonas arenicola JCM 15737,15737,https://bacdive.dsmz.de/strain/133529,GCA_004352855,成功,Marinomonas arenicola JCM 15737_WGS_GCA_004352855.fasta,AB467281,成功,Marinomonas arenicola JCM 15737_16S_AB467281.fasta
1788,Marinobacter szutsaonensis JCM 15751,15751,https://bacdive.dsmz.de/strain/133506,N/A,N/A,,LC508801,成功,Marinobacter szutsaonensis JCM 15751_16S_LC508801.fasta
1788,Prevotella aurantiaca JCM 15754,15754,https://bacdive.dsmz.de/strain/133542,GCA_000614025,成功,Prevotella aurantiaca JCM 15754_WGS_GCA_000614025.fasta,AB480534,成功,Prevotella aurantiaca JCM 15754_16S_AB480534.fasta
1788,Prevotella aurantiaca JCM 15755,15755,https://bacdive.dsmz.de/strain/161629,N/A,N/A,,AB480535,成功,Prevotella aurantiaca JCM 15755_16S_AB480535.fasta
1788,Haloarcula salaria JCM 15759,15759,https://bacdive.dsmz.de/strain/133624,GCA_014647095,成功,Haloarcula salaria JCM 15759_WGS_GCA_014647095.fasta,FJ429318,成功,Haloarcula salaria JCM 15759_16S_FJ429318.fasta
1788,Haloarcula tradensis JCM 15760,15760,https://bacdive.dsmz.de/strain/133623,N/A,N/A,,FJ429313,成功,Haloarcula tradensis JCM 15760_16S_FJ429313.fasta
1788,Dokdonella immobilis JCM 15763,15763,https://bacdive.dsmz.de/strain/133856,GCA_900115085,成功,Dokdonella immobilis JCM 15763_WGS_GCA_900115085.fasta,FJ455531,成功,Dokdonella immobilis JCM 15763_16S_FJ455531.fasta
1788,Metallosphaera cuprina JCM 15769,15769,https://bacdive.dsmz.de/strain/161630,GCA_000204925,成功,Metallosphaera cuprina JCM 15769_WGS_GCA_000204925.fasta,FN796482,成功,Metallosphaera cuprina JCM 15769_16S_FN796482.fasta
1788,Halogeometricum rufum JCM 15770,15770,https://bacdive.dsmz.de/strain/133607,GCA_900112175,成功,Halogeometricum rufum JCM 15770_WGS_GCA_900112175.fasta,EU887286,成功,Halogeometricum rufum JCM 15770_16S_EU887286.fasta
1789,Haladaptatus litoreus JCM 15771,15771,https://bacdive.dsmz.de/strain/133566,GCA_900156425,成功,Haladaptatus litoreus JCM 15771_WGS_GCA_900156425.fasta,EU887285,成功,Haladaptatus litoreus JCM 15771_16S_EU887285.fasta
1789,Halogranum rubrum JCM 15772,15772,https://bacdive.dsmz.de/strain/133561,GCA_900114455,成功,Halogranum rubrum JCM 15772_WGS_GCA_900114455.fasta,EU887283,成功,Halogranum rubrum JCM 15772_16S_EU887283.fasta
1789,Halopelagius inordinatus JCM 15773,15773,https://bacdive.dsmz.de/strain/133592,GCA_900113245,成功,Halopelagius inordinatus JCM 15773_WGS_GCA_900113245.fasta,EU887284,成功,Halopelagius inordinatus JCM 15773_16S_EU887284.fasta
1789,Dongia mobilis JCM 15798,15798,https://bacdive.dsmz.de/strain/133612,GCA_004363235,成功,Dongia mobilis JCM 15798_WGS_GCA_004363235.fasta,FJ455532,成功,Dongia mobilis JCM 15798_16S_FJ455532.fasta
1789,Bacillus gaemokensis JCM 15801,15801,https://bacdive.dsmz.de/strain/139432,GCA_001590835,成功,Bacillus gaemokensis JCM 15801_WGS_GCA_001590835.fasta,FJ416489,成功,Bacillus gaemokensis JCM 15801_16S_FJ416489.fasta
1789,Propioniciclava tarda JCM 15805,15805,https://bacdive.dsmz.de/strain/161631,N/A,N/A,,AB298730,成功,Propioniciclava tarda JCM 15805_16S_AB298730.fasta
1789,Hypomyces melanocarpus JCM 15808,15808,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chlorinigenus JCM 15809,15809,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chlorinigenus JCM 15810,15810,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chlorinigenus JCM 15811,15811,N/A,N/A,N/A,,N/A,N/A,
1789,Sepedonium chlorinum JCM 15812,15812,N/A,N/A,N/A,,N/A,N/A,
1789,Sepedonium chlorinum JCM 15813,15813,N/A,N/A,N/A,,N/A,N/A,
1789,Sepedonium chlorinum JCM 15814,15814,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chrysospermus JCM 15815,15815,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chrysospermus JCM 15816,15816,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chrysospermus JCM 15817,15817,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces chrysospermus JCM 15818,15818,N/A,N/A,N/A,,N/A,N/A,
1789,Hypomyces microspermus JCM 15819,15819,N/A,N/A,N/A,,N/A,N/A,
1789,Acetobacter okinawensis JCM 15829,15829,https://bacdive.dsmz.de/strain/161632,N/A,N/A,,AB665065,成功,Acetobacter okinawensis JCM 15829_16S_AB665065.fasta
1789,Asaia JCM 15830,15830,https://bacdive.dsmz.de/strain/161633,N/A,N/A,,N/A,N/A,
1790,Asaia JCM 15832,15832,https://bacdive.dsmz.de/strain/161634,N/A,N/A,,N/A,N/A,
1790,Asaia JCM 15833,15833,https://bacdive.dsmz.de/strain/161635,N/A,N/A,,N/A,N/A,
1790,Nocardia abscessus JCM 15834,15834,https://bacdive.dsmz.de/strain/161636,N/A,N/A,,U89166,成功,Nocardia abscessus JCM 15834_16S_U89166.fasta
1790,Nocardia nova JCM 15835,15835,https://bacdive.dsmz.de/strain/161637,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15835_16S_AU224124.fasta
1790,Nocardia brasiliensis JCM 15837,15837,https://bacdive.dsmz.de/strain/161638,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15837_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia farcinica JCM 15838,15838,https://bacdive.dsmz.de/strain/161639,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15838_16S_DQ789023.fasta
1790,Nocardia transvalensis JCM 15839,15839,https://bacdive.dsmz.de/strain/161640,N/A,N/A,,N/A,N/A,
1790,Nocardia farcinica JCM 15840,15840,https://bacdive.dsmz.de/strain/161641,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15840_16S_DQ789023.fasta
1790,Nocardia farcinica JCM 15841,15841,https://bacdive.dsmz.de/strain/161642,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15841_16S_DQ789023.fasta
1790,Nocardia JCM 15842,15842,https://bacdive.dsmz.de/strain/161643,N/A,N/A,,DQ789017,成功,Nocardia JCM 15842_16S_DQ789017.fasta
1790,Nocardia farcinica JCM 15843,15843,https://bacdive.dsmz.de/strain/161644,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15843_16S_DQ789023.fasta
1790,Nocardia farcinica JCM 15844,15844,https://bacdive.dsmz.de/strain/161645,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15844_16S_DQ789023.fasta
1790,Nocardia brasiliensis JCM 15845,15845,https://bacdive.dsmz.de/strain/161646,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15845_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15846,15846,https://bacdive.dsmz.de/strain/161647,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15846_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15847,15847,https://bacdive.dsmz.de/strain/161648,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15847_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15848,15848,https://bacdive.dsmz.de/strain/161649,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15848_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15849,15849,https://bacdive.dsmz.de/strain/161650,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15849_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15850,15850,https://bacdive.dsmz.de/strain/161651,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15850_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15851,15851,https://bacdive.dsmz.de/strain/161652,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15851_WGS_GCF_903819445.1.fasta,N/A,N/A,
1790,Nocardia brasiliensis JCM 15852,15852,https://bacdive.dsmz.de/strain/161653,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15852_WGS_GCF_903819445.1.fasta,N/A,N/A,
1791,Nocardia brasiliensis JCM 15853,15853,https://bacdive.dsmz.de/strain/161654,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15853_WGS_GCF_903819445.1.fasta,N/A,N/A,
1791,Nocardia brasiliensis JCM 15854,15854,https://bacdive.dsmz.de/strain/161655,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15854_WGS_GCF_903819445.1.fasta,N/A,N/A,
1791,Nocardia carnea JCM 15855,15855,https://bacdive.dsmz.de/strain/161656,GCF_044335205.1,成功,Nocardia carnea JCM 15855_WGS_GCF_044335205.1.fasta,N/A,N/A,
1791,Nocardia cyriacigeorgica JCM 15856,15856,https://bacdive.dsmz.de/strain/161657,N/A,N/A,,DQ223863,成功,Nocardia cyriacigeorgica JCM 15856_16S_DQ223863.fasta
1791,Nocardia otitidiscaviarum JCM 15858,15858,https://bacdive.dsmz.de/strain/161658,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15858_WGS_GCF_029868725.1.fasta,N/A,N/A,
1791,Nocardia nova JCM 15859,15859,https://bacdive.dsmz.de/strain/161659,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15859_16S_AU224124.fasta
1791,Nocardia farcinica JCM 15860,15860,https://bacdive.dsmz.de/strain/161660,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15860_16S_DQ789023.fasta
1791,Nocardia farcinica JCM 15861,15861,https://bacdive.dsmz.de/strain/161661,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15861_16S_DQ789023.fasta
1791,Nocardia farcinica JCM 15862,15862,https://bacdive.dsmz.de/strain/161662,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15862_16S_DQ789023.fasta
1791,Nocardia farcinica JCM 15863,15863,https://bacdive.dsmz.de/strain/161663,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15863_16S_DQ789023.fasta
1791,Nocardia farcinica JCM 15864,15864,https://bacdive.dsmz.de/strain/161664,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15864_16S_DQ789023.fasta
1791,Nocardia farcinica JCM 15865,15865,https://bacdive.dsmz.de/strain/161665,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15865_16S_DQ789023.fasta
1791,Nocardia mikamii JCM 15866,15866,https://bacdive.dsmz.de/strain/161666,N/A,N/A,,N/A,N/A,
1791,Nocardia otitidiscaviarum JCM 15867,15867,https://bacdive.dsmz.de/strain/161667,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15867_WGS_GCF_029868725.1.fasta,N/A,N/A,
1791,Nocardia otitidiscaviarum JCM 15868,15868,https://bacdive.dsmz.de/strain/161668,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15868_WGS_GCF_029868725.1.fasta,N/A,N/A,
1791,Nocardia aobensis JCM 15869,15869,https://bacdive.dsmz.de/strain/161669,N/A,N/A,,N/A,N/A,
1791,Nocardia exalbida JCM 15870,15870,https://bacdive.dsmz.de/strain/161670,N/A,N/A,,N/A,N/A,
1791,Nocardia farcinica JCM 15871,15871,https://bacdive.dsmz.de/strain/161671,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15871_16S_DQ789023.fasta
1791,Nocardia brasiliensis JCM 15872,15872,https://bacdive.dsmz.de/strain/161672,GCF_903819445.1,成功,Nocardia brasiliensis JCM 15872_WGS_GCF_903819445.1.fasta,N/A,N/A,
1791,Nocardia nova JCM 15873,15873,https://bacdive.dsmz.de/strain/161673,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15873_16S_AU224124.fasta
1792,Nocardia nova JCM 15874,15874,https://bacdive.dsmz.de/strain/161674,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15874_16S_AU224124.fasta
1792,Nocardia elegans JCM 15875,15875,https://bacdive.dsmz.de/strain/161675,GCF_053593875.1,成功,Nocardia elegans JCM 15875_WGS_GCF_053593875.1.fasta,N/A,N/A,
1792,Nocardia elegans JCM 15876,15876,https://bacdive.dsmz.de/strain/161676,GCF_053593875.1,成功,Nocardia elegans JCM 15876_WGS_GCF_053593875.1.fasta,N/A,N/A,
1792,Nocardia nova JCM 15877,15877,https://bacdive.dsmz.de/strain/161677,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15877_16S_AU224124.fasta
1792,Nocardia farcinica JCM 15878,15878,https://bacdive.dsmz.de/strain/161678,N/A,N/A,,DQ789023,成功,Nocardia farcinica JCM 15878_16S_DQ789023.fasta
1792,Nocardia elegans JCM 15879,15879,https://bacdive.dsmz.de/strain/161679,GCA_003023865,成功,Nocardia elegans JCM 15879_WGS_GCA_003023865.fasta,N/A,N/A,
1792,Nocardia nova JCM 15880,15880,https://bacdive.dsmz.de/strain/161680,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15880_16S_AU224124.fasta
1792,Nocardia nova JCM 15882,15882,https://bacdive.dsmz.de/strain/161681,N/A,N/A,,AU224124,成功,Nocardia nova JCM 15882_16S_AU224124.fasta
1792,Nocardia otitidiscaviarum JCM 15883,15883,https://bacdive.dsmz.de/strain/161682,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15883_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia otitidiscaviarum JCM 15884,15884,https://bacdive.dsmz.de/strain/161683,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15884_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia otitidiscaviarum JCM 15885,15885,https://bacdive.dsmz.de/strain/161684,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15885_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia otitidiscaviarum JCM 15886,15886,https://bacdive.dsmz.de/strain/161685,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15886_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia otitidiscaviarum JCM 15887,15887,https://bacdive.dsmz.de/strain/161686,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15887_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia otitidiscaviarum JCM 15888,15888,https://bacdive.dsmz.de/strain/161687,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15888_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia abscessus JCM 15891,15891,https://bacdive.dsmz.de/strain/161688,N/A,N/A,,U89166,成功,Nocardia abscessus JCM 15891_16S_U89166.fasta
1792,Nocardia otitidiscaviarum JCM 15892,15892,https://bacdive.dsmz.de/strain/161689,GCF_029868725.1,成功,Nocardia otitidiscaviarum JCM 15892_WGS_GCF_029868725.1.fasta,N/A,N/A,
1792,Nocardia exalbida JCM 15893,15893,https://bacdive.dsmz.de/strain/161690,N/A,N/A,,N/A,N/A,
1792,Nocardia JCM 15894,15894,https://bacdive.dsmz.de/strain/161691,N/A,N/A,,DQ789017,成功,Nocardia JCM 15894_16S_DQ789017.fasta
1792,Nocardia aobensis JCM 15895,15895,https://bacdive.dsmz.de/strain/161692,N/A,N/A,,N/A,N/A,
1792,Aliiglaciecola litoralis JCM 15896,15896,https://bacdive.dsmz.de/strain/133538,N/A,N/A,,AB473549,成功,Aliiglaciecola litoralis JCM 15896_16S_AB473549.fasta
1793,Marinobacter JCM 15897,15897,https://bacdive.dsmz.de/strain/161693,N/A,N/A,,N/A,N/A,
1793,Isoptericola salitolerans JCM 15901,15901,https://bacdive.dsmz.de/strain/161694,N/A,N/A,,JX453452,成功,Isoptericola salitolerans JCM 15901_16S_JX453452.fasta
